bufferSize Network.nodeTx.traTx (#0 - General-0-20240516-22:40:29-5203),
16.189697725745,3
16.224815334683,3
16.224815334683,4
16.279707835223,4
16.290379963119,3
16.290379963119,4
16.303018826762,4
16.303018826762,5
16.379707835223,5
16.419706179417,4
16.419706179417,5
16.457976274303,5
16.457976274303,6
16.479707835223,6
16.579707835223,5
16.670399994003,4
16.670399994003,5
16.679707835223,5
16.723888431579,4
16.723888431579,5
16.779707835223,5
16.879707835223,4
16.974279609888,3
16.974279609888,4
16.979707835223,4
16.980909350036,3
16.980909350036,4
17.005348894844,4
17.005348894844,5
17.079707835223,5
17.123267847551,4
17.123267847551,5
17.179707835223,5
17.206552199158,4
17.206552199158,5
17.279707835223,5
17.290161952355,4
17.290161952355,5
17.379707835223,5
17.479707835223,4
17.490486004606,3
17.490486004606,4
17.521327488616,4
17.521327488616,5
17.579707835223,5
17.592452282338,4
17.592452282338,5
17.666528177383,5
17.666528177383,6
17.679707835223,6
17.779707835223,5
17.879707835223,4
17.915086413081,3
17.915086413081,4
17.924951443923,4
17.924951443923,5
17.979707835223,5
18.079707835223,4
18.178981894719,3
18.178981894719,4
18.179707835223,4
18.180947450457,3
18.264771458826,3
18.264771458826,4
18.27344850706,4
18.27344850706,5
18.279707835223,5
18.479707835223,4
18.538374099928,3
18.538374099928,4
18.570908141481,4
18.570908141481,5
18.609264162891,5
18.609264162891,6
18.610204237957,6
18.610204237957,7
18.679707835223,7
18.720288828966,6
18.720288828966,7
18.879707835223,7
18.905021594066,6
18.905021594066,7
18.919154665422,7
18.919154665422,8
19.02333273084,8
19.02333273084,9
19.079707835223,9
19.149326111851,8
19.149326111851,9
19.279707835223,9
19.333454359,8
19.333454359,9
19.367619775703,9
19.367619775703,10
19.398371548079,10
19.398371548079,11
19.418606591936,11
19.418606591936,12
19.469326604262,12
19.469326604262,13
19.479707835223,13
19.557639508458,12
19.557639508458,13
19.638119248438,13
19.638119248438,14
19.640150494318,14
19.640150494318,15
19.658175719516,15
19.658175719516,16
19.679707835223,16
19.834749826757,15
19.834749826757,16
19.879707835223,16
19.880922916361,15
19.880922916361,16
19.88139357041,16
19.88139357041,17
19.897227721033,17
19.897227721033,18
20.01049113523,18
20.01049113523,19
20.079707835223,19
20.094799438445,18
20.094799438445,19
20.12627160453,19
20.12627160453,20
20.247922469874,20
20.247922469874,21
20.279707835223,21
20.380798257249,20
20.380798257249,21
20.414832931073,21
20.414832931073,22
20.479707835223,22
20.679707835223,21
20.742347248844,20
20.742347248844,21
20.799137664192,21
20.799137664192,22
20.827739761443,22
20.827739761443,23
20.879707835223,23
20.968842202372,22
20.968842202372,23
21.054681499155,23
21.054681499155,24
21.079707835223,24
21.105115879814,23
21.105115879814,24
21.194774966893,24
21.194774966893,25
21.279707835223,25
21.421148324479,24
21.421148324479,25
21.479707835223,25
21.506070405635,24
21.506070405635,25
21.607936278637,25
21.607936278637,26
21.633178277926,26
21.633178277926,27
21.679707835223,27
21.855328967773,26
21.855328967773,27
21.879707835223,27
22.079707835223,26
22.160557133461,25
22.160557133461,26
22.274517929814,26
22.274517929814,27
22.279707835223,27
22.333780332559,26
22.333780332559,27
22.393418271992,27
22.393418271992,28
22.479707835223,28
22.580764259978,27
22.580764259978,28
22.679707835223,28
22.879707835223,27
22.965064918302,26
22.965064918302,27
23.079707835223,27
23.085288775027,26
23.085288775027,27
23.097641439763,27
23.097641439763,28
23.13294345309,28
23.13294345309,29
23.278625308946,29
23.278625308946,30
23.279707835223,30
23.446717529401,29
23.446717529401,30
23.479707835223,30
23.499789779063,29
23.499789779063,30
23.550291653838,30
23.550291653838,31
23.662819855522,31
23.662819855522,32
23.679707835223,32
23.875769795129,31
23.875769795129,32
23.879707835223,32
23.904510842736,31
23.904510842736,32
23.991564425369,32
23.991564425369,33
24.02913830961,33
24.02913830961,34
24.079707835223,34
24.242621354608,33
24.242621354608,34
24.279707835223,34
24.479707835223,33
24.579058399913,32
24.579058399913,33
24.679707835223,33
24.696996693277,32
24.696996693277,33
24.785782834321,33
24.785782834321,34
24.879707835223,34
24.914973761201,33
24.914973761201,34
25.022757249615,34
25.022757249615,35
25.079707835223,35
25.092337195705,34
25.092337195705,35
25.168523972835,35
25.168523972835,36
25.279707835223,36
25.479707835223,35
25.481070808601,34
25.481070808601,35
25.507276532769,35
25.507276532769,36
25.610556233834,36
25.610556233834,37
25.66078731366,37
25.66078731366,38
25.679707835223,38
25.715926912673,37
25.715926912673,38
25.812372269222,38
25.812372269222,39
25.879707835223,39
25.905612557263,38
25.905612557263,39
25.970023028095,39
25.970023028095,40
25.97196100623,40
25.97196100623,41
26.035473777793,41
26.035473777793,42
26.07136649938,42
26.07136649938,43
26.079707835223,43
26.197270851106,42
26.197270851106,43
26.279707835223,43
26.305202870972,42
26.305202870972,43
26.33916934423,43
26.33916934423,44
26.3734293067,44
26.3734293067,45
26.421792875359,45
26.421792875359,46
26.479707835223,46
26.518030380936,45
26.518030380936,46
26.65632830159,46
26.65632830159,47
26.679707835223,47
26.712324408597,46
26.712324408597,47
26.879707835223,47
26.923069169092,46
26.923069169092,47
26.937626566937,47
26.937626566937,48
26.948481276786,48
26.948481276786,49
26.983903690011,49
26.983903690011,50
26.993595965469,50
26.993595965469,51
27.077984812728,51
27.077984812728,52
27.079707835223,52
27.121687614105,51
27.121687614105,52
27.211060521936,52
27.211060521936,53
27.279707835223,53
27.291315720512,52
27.291315720512,53
27.376723694076,53
27.376723694076,54
27.380144035912,54
27.380144035912,55
27.479707835223,55
27.48604497445,54
27.48604497445,55
27.679707835223,55
27.833298522378,54
27.833298522378,55
27.879707835223,55
27.938883483244,54
27.938883483244,55
27.977596492459,55
27.977596492459,56
28.034057542571,56
28.034057542571,57
28.059065692069,57
28.059065692069,58
28.079707835223,58
28.279707835223,57
28.285929091338,56
28.285929091338,57
28.301158453863,57
28.301158453863,58
28.346975742259,58
28.346975742259,59
28.357207803744,59
28.357207803744,60
28.414453958887,60
28.414453958887,61
28.479707835223,61
28.679707835223,60
28.828234934938,59
28.828234934938,60
28.879707835223,60
29.050726400661,59
29.050726400661,60
29.079707835223,60
29.080882991983,59
29.080882991983,60
29.244972749776,60
29.244972749776,61
29.279707835223,61
29.321980435731,60
29.321980435731,61
29.443682385265,61
29.443682385265,62
29.479707835223,62
29.503089735097,61
29.503089735097,62
29.51365099946,62
29.51365099946,63
29.52413918302,63
29.52413918302,64
29.679707835223,64
29.776067396028,63
29.776067396028,64
29.819501961622,64
29.819501961622,65
29.879707835223,65
29.944762714113,64
29.944762714113,65
30.008108975885,65
30.008108975885,66
30.079707835223,66
30.279707835223,65
30.479707835223,64
30.679707835223,63
30.684648027879,62
30.684648027879,63
30.868621306387,63
30.868621306387,64
30.879707835223,64
30.884808315058,63
30.884808315058,64
31.079707835223,64
31.119826044033,63
31.119826044033,64
31.279707835223,64
31.322416925743,63
31.322416925743,64
31.326245217031,64
31.326245217031,65
31.343977774546,65
31.343977774546,66
31.414969567268,66
31.414969567268,67
31.479707835223,67
31.51056620966,66
31.51056620966,67
31.528820069848,67
31.528820069848,68
31.542038440809,68
31.542038440809,69
31.679707835223,69
31.69302078637,68
31.69302078637,69
31.879707835223,69
31.881413675029,68
31.881413675029,69
32.079707835223,69
32.081612324582,68
32.081612324582,69
32.246284234715,69
32.246284234715,70
32.279707835223,70
32.299284522529,69
32.299284522529,70
32.383472618702,70
32.383472618702,71
32.398551719721,71
32.398551719721,72
32.45083872273,72
32.45083872273,73
32.454217401285,73
32.454217401285,74
32.461384939716,74
32.461384939716,75
32.479707835223,75
32.679707835223,74
32.866369623596,73
32.866369623596,74
32.879707835223,74
32.985913480224,73
32.985913480224,74
33.032640736865,74
33.032640736865,75
33.079707835223,75
33.09307064405,74
33.09307064405,75
33.147556356864,75
33.147556356864,76
33.275589777245,76
33.275589777245,77
33.279707835223,77
33.280781032463,76
33.280781032463,77
33.479707835223,77
33.482058306084,76
33.482058306084,77
33.527549490563,77
33.527549490563,78
33.679707835223,78
33.879707835223,77
33.898545549753,76
33.898545549753,77
33.900222326352,77
33.900222326352,78
34.079707835223,78
34.093880050101,77
34.093880050101,78
34.120112981018,78
34.120112981018,79
34.12129130421,79
34.12129130421,80
34.266070712409,80
34.266070712409,81
34.279707835223,81
34.310695994461,80
34.310695994461,81
34.479707835223,81
34.599157169671,80
34.599157169671,81
34.679707835223,81
34.730087006073,80
34.730087006073,81
34.868716141275,81
34.868716141275,82
34.879707835223,82
34.887545638797,81
34.887545638797,82
34.929006893063,82
34.929006893063,83
35.002620003062,83
35.002620003062,84
35.069866054745,84
35.069866054745,85
35.075453060034,85
35.075453060034,86
35.079707835223,86
35.116850952301,85
35.116850952301,86
35.139164873111,86
35.139164873111,87
35.158947823857,87
35.158947823857,88
35.160817370899,88
35.160817370899,89
35.179569266019,89
35.179569266019,90
35.279707835223,90
35.33741053823,89
35.33741053823,90
35.399670272628,90
35.399670272628,91
35.425020843142,91
35.425020843142,92
35.479707835223,92
35.632623949186,91
35.632623949186,92
35.674989659322,92
35.674989659322,93
35.679707835223,93
35.879707835223,92
35.963444088163,91
35.963444088163,92
36.079707835223,92
36.226665974418,91
36.226665974418,92
36.279707835223,92
36.32037984619,91
36.32037984619,92
36.442259526524,92
36.442259526524,93
36.479707835223,93
36.533055929256,92
36.533055929256,93
36.536291609721,93
36.536291609721,94
36.679707835223,94
36.689374732348,93
36.689374732348,94
36.707370466503,94
36.707370466503,95
36.776690443457,95
36.776690443457,96
36.873838659266,96
36.873838659266,97
36.879006949846,97
36.879006949846,98
36.879707835223,98
36.965099313514,97
36.965099313514,98
37.079707835223,98
37.085196404168,97
37.085196404168,98
37.112363211202,98
37.112363211202,99
37.279707835223,99
37.479707835223,98
37.600276500001,97
37.600276500001,98
37.679707835223,98
37.872411325592,97
37.872411325592,98
37.879707835223,98
37.903508106089,97
37.903508106089,98
37.998691076843,98
37.998691076843,99
38.079707835223,99
38.112350726369,98
38.112350726369,99
38.189058691826,99
38.189058691826,100
38.279707835223,100
38.388775888575,99
38.388775888575,100
38.477913746266,100
38.477913746266,101
38.479707835223,101
38.616881452644,100
38.616881452644,101
38.679707835223,101
38.74785998978,100
38.74785998978,101
38.879707835223,101
39.079707835223,100
39.081653423165,99
39.081653423165,100
39.119042072755,100
39.119042072755,101
39.199840078095,101
39.199840078095,102
39.250626590364,102
39.250626590364,103
39.274501877649,103
39.274501877649,104
39.279707835223,104
39.298054334991,103
39.298054334991,104
39.323214196302,104
39.323214196302,105
39.34381740115,105
39.34381740115,106
39.36850332803,106
39.36850332803,107
39.479707835223,107
39.65741088722,106
39.65741088722,107
39.679707835223,107
39.741708764761,106
39.741708764761,107
39.876243508084,107
39.876243508084,108
39.879707835223,108
39.936411406736,107
39.936411406736,108
40.0038358637,108
40.0038358637,109
40.079707835223,109
40.279707835223,108
40.355283731754,107
40.355283731754,108
40.381085008148,108
40.381085008148,109
40.479707835223,109
40.495198798434,108
40.495198798434,109
40.524549563626,109
40.524549563626,110
40.533464992626,110
40.533464992626,111
40.539443088918,111
40.539443088918,112
40.54525032513,112
40.54525032513,113
40.602240081661,113
40.602240081661,114
40.66915145403,114
40.66915145403,115
40.679707835223,115
40.706518433469,114
40.706518433469,115
40.879707835223,115
40.919385442922,114
40.919385442922,115
41.038571253287,115
41.038571253287,116
41.079707835223,116
41.279707835223,115
41.41324071467,114
41.41324071467,115
41.460682343703,115
41.460682343703,116
41.479707835223,116
41.55682630086,115
41.55682630086,116
41.576623074393,116
41.576623074393,117
41.654820646481,117
41.654820646481,118
41.657319481812,118
41.657319481812,119
41.679707835223,119
41.8501554955,118
41.8501554955,119
41.857117262607,119
41.857117262607,120
41.879707835223,120
41.993310435038,119
41.993310435038,120
42.079707835223,120
42.107064285592,119
42.107064285592,120
42.172187358784,120
42.172187358784,121
42.232645480618,121
42.232645480618,122
42.279707835223,122
42.345681035209,121
42.345681035209,122
42.422593015319,122
42.422593015319,123
42.479707835223,123
42.51599904858,122
42.51599904858,123
42.679707835223,123
42.742983050158,122
42.742983050158,123
42.868403377167,123
42.868403377167,124
42.879707835223,124
43.079707835223,123
43.279707835223,122
43.332368629804,121
43.332368629804,122
43.395761631743,122
43.395761631743,123
43.420210733947,123
43.420210733947,124
43.479707835223,124
43.481094025321,123
43.481094025321,124
43.589884468682,124
43.589884468682,125
43.679707835223,125
43.826776285766,124
43.826776285766,125
43.857336775947,125
43.857336775947,126
43.872096379236,126
43.872096379236,127
43.874183101097,127
43.874183101097,128
43.879707835223,128
43.900218242252,127
43.900218242252,128
44.042256587811,128
44.042256587811,129
44.079707835223,129
44.255612916558,128
44.255612916558,129
44.279707835223,129
44.294181685963,128
44.294181685963,129
44.479707835223,129
44.528966062106,128
44.528966062106,129
44.577329900855,129
44.577329900855,130
44.679707835223,130
44.681114908404,129
44.681114908404,130
44.769865101252,130
44.769865101252,131
44.809122404071,131
44.809122404071,132
44.879707835223,132
44.986936737754,131
44.986936737754,132
45.060273505071,132
45.060273505071,133
45.079707835223,133
45.159423934361,132
45.159423934361,133
45.159429469551,133
45.159429469551,134
45.279707835223,134
45.365511593639,133
45.365511593639,134
45.402887923021,134
45.402887923021,135
45.434845388508,135
45.434845388508,136
45.479707835223,136
45.490262471413,135
45.490262471413,136
45.650234415597,136
45.650234415597,137
45.679707835223,137
45.866810783684,136
45.866810783684,137
45.879707835223,137
45.887345560558,136
45.887345560558,137
46.001251325625,137
46.001251325625,138
46.079707835223,138
46.279707835223,137
46.306569792584,136
46.306569792584,137
46.367474253855,137
46.367474253855,138
46.479707835223,138
46.483785582198,137
46.483785582198,138
46.549835890173,138
46.549835890173,139
46.57410773954,139
46.57410773954,140
46.679707835223,140
46.729574033321,139
46.729574033321,140
46.879707835223,140
47.024022061063,139
47.024022061063,140
47.050086074001,140
47.050086074001,141
47.079707835223,141
47.181336873298,140
47.181336873298,141
47.279707835223,141
47.393611538692,140
47.393611538692,141
47.422906684541,141
47.422906684541,142
47.460549619693,142
47.460549619693,143
47.479707835223,143
47.484541971637,142
47.484541971637,143
47.679707835223,143
47.800251525779,142
47.800251525779,143
47.873274292303,143
47.873274292303,144
47.879707835223,144
47.937093152862,143
47.937093152862,144
47.939692927381,144
47.939692927381,145
48.064028005176,145
48.064028005176,146
48.079707835223,146
48.087280507014,145
48.087280507014,146
48.103967971137,146
48.103967971137,147
48.159251808202,147
48.159251808202,148
48.279707835223,148
48.290349045018,147
48.290349045018,148
48.337216692616,148
48.337216692616,149
48.441137256274,149
48.441137256274,150
48.479707835223,150
48.50342018725,149
48.50342018725,150
48.527612151727,150
48.527612151727,151
48.560133753525,151
48.560133753525,152
48.580769552885,152
48.580769552885,153
48.669148118488,153
48.669148118488,154
48.679707835223,154
48.833955735804,153
48.833955735804,154
48.879707835223,154
49.033359655932,153
49.033359655932,154
49.079707835223,154
49.170827651312,153
49.170827651312,154
49.183330910304,154
49.183330910304,155
49.279707835223,155
49.295676960259,154
49.295676960259,155
49.368529344532,155
49.368529344532,156
49.400949255881,156
49.400949255881,157
49.415113459361,157
49.415113459361,158
49.434339603445,158
49.434339603445,159
49.479707835223,159
49.560520870794,158
49.560520870794,159
49.679707835223,159
49.682420805312,158
49.682420805312,159
49.732848798637,159
49.732848798637,160
49.795052490545,160
49.795052490545,161
49.87839031461,161
49.87839031461,162
49.879707835223,162
50.061916654904,161
50.061916654904,162
50.079707835223,162
50.082162531274,161
50.082162531274,162
50.105086963795,162
50.105086963795,163
50.120734540833,163
50.120734540833,164
50.138761970791,164
50.138761970791,165
50.205716029877,165
50.205716029877,166
50.219050092204,166
50.219050092204,167
50.262995631253,167
50.262995631253,168
50.279707835223,168
50.391038066651,167
50.391038066651,168
50.479707835223,168
50.673101661493,167
50.673101661493,168
50.676194290649,168
50.676194290649,169
50.679707835223,169
50.821149768292,168
50.821149768292,169
50.879707835223,169
50.958584069734,168
50.958584069734,169
51.079707835223,169
51.096680379301,168
51.096680379301,169
51.106397147138,169
51.106397147138,170
51.279707835223,170
51.340446343204,169
51.340446343204,170
51.364966152468,170
51.364966152468,171
51.373677010794,171
51.373677010794,172
51.479707835223,172
51.512008657409,171
51.512008657409,172
51.592347833676,172
51.592347833676,173
51.679707835223,173
51.723910459506,172
51.723910459506,173
51.811731967378,173
51.811731967378,174
51.816400741742,174
51.816400741742,175
51.879707835223,175
52.079707835223,174
52.143250381824,173
52.143250381824,174
52.16671596675,174
52.16671596675,175
52.201267925121,175
52.201267925121,176
52.235083396605,176
52.235083396605,177
52.262636190309,177
52.262636190309,178
52.279707835223,178
52.375728038228,177
52.375728038228,178
52.386296755638,178
52.386296755638,179
52.392808042117,179
52.392808042117,180
52.394464651559,180
52.394464651559,181
52.475578753782,181
52.475578753782,182
52.479707835223,182
52.679707835223,181
52.740834605334,180
52.740834605334,181
52.741762907772,181
52.741762907772,182
52.852603883193,182
52.852603883193,183
52.879707835223,183
53.031602843641,182
53.031602843641,183
53.079707835223,183
53.185385715089,182
53.185385715089,183
53.279707835223,183
53.479707835223,182
53.600982824645,181
53.600982824645,182
53.634073812763,182
53.634073812763,183
53.679707835223,183
53.755642860099,182
53.755642860099,183
53.843930914595,183
53.843930914595,184
53.863975134104,184
53.863975134104,185
53.870584335173,185
53.870584335173,186
53.879707835223,186
53.942408983184,185
53.942408983184,186
54.008889758139,186
54.008889758139,187
54.079707835223,187
54.095746331286,186
54.095746331286,187
54.279707835223,187
54.475148709595,186
54.475148709595,187
54.479707835223,187
54.630049877511,186
54.630049877511,187
54.679707835223,187
54.839205534773,186
54.839205534773,187
54.879707835223,187
54.9324667203,186
54.9324667203,187
54.973739706973,187
54.973739706973,188
54.998381289194,188
54.998381289194,189
55.079707835223,189
55.279707835223,188
55.324273386912,187
55.324273386912,188
55.385001315774,188
55.385001315774,189
55.411359027058,189
55.411359027058,190
55.479707835223,190
55.622447904496,189
55.622447904496,190
55.679707835223,190
55.879707835223,189
55.920667972043,188
55.920667972043,189
55.988448172249,189
55.988448172249,190
56.079707835223,190
56.272112191587,189
56.272112191587,190
56.279707835223,190
56.397835891144,189
56.397835891144,190
56.479707835223,190
56.558381767451,189
56.558381767451,190
56.624966016115,190
56.624966016115,191
56.679707835223,191
56.724512380452,190
56.724512380452,191
56.847800426755,191
56.847800426755,192
56.879707835223,192
57.055176573065,191
57.055176573065,192
57.079707835223,192
57.12412002685,191
57.12412002685,192
57.158795357229,192
57.158795357229,193
57.279707835223,193
57.344938521527,192
57.344938521527,193
57.479707835223,193
57.533948691337,192
57.533948691337,193
57.555558312996,193
57.555558312996,194
57.651759505655,194
57.651759505655,195
57.679707835223,195
57.80018375392,194
57.80018375392,195
57.801516278403,195
57.801516278403,196
57.879707835223,196
58.079707835223,195
58.167482011479,194
58.167482011479,195
58.210135592683,195
58.210135592683,196
58.279707835223,196
58.408410483143,195
58.408410483143,196
58.424443892592,196
58.424443892592,197
58.479707835223,197
58.576050785575,196
58.576050785575,197
58.679707835223,197
58.879707835223,196
58.976845751062,195
58.976845751062,196
59.079707835223,196
59.279707835223,195
59.397031693687,194
59.397031693687,195
59.462111427923,195
59.462111427923,196
59.479707835223,196
59.602178997619,195
